nura, nudec, angerr
330.04, 32.258, 1.1
306.863, 31.341, 0.6
322.61, 22.536, 1.32
316.837, 56.476, 0.94
304.197, 46.857, 0.51
327.446, 34.106, 0.34
334.967, 52.506, 0.73
334.823, 40.09, 0.51
347.8, 42.572, 0.77
313.772, 42.048, 0.56
337.161, 47.043, 0.62
334.953, 42.961, 0.96
312.487, 37.21, 1.63
338.459, 52.535, 0.32
323.469, 47.415, 0.94
321.748, 36.687, 0.43
335.567, 33.285, 0.57
348.905, 41.268, 0.24
322.813, 25.085, 1.08
299.811, 54.142, 1.0
308.246, 54.116, 0.41
332.241, 26.524, 0.92
309.927, 30.251, 2.2
312.754, 26.673, 1.59
318.852, 53.808, 0.9
341.511, 35.753, 0.5
334.785, 32.42, 0.66
300.794, 35.49, 0.7
329.875, 34.831, 0.92
310.569, 30.882, 0.43
313.573, 36.307, 1.04
302.163, 50.787, 0.34
303.281, 43.044, 0.82
317.707, 26.171, 0.61
301.73, 49.141, 1.62
313.188, 27.839, 0.9
309.342, 32.688, 0.69
326.935, 43.605, 2.02
300.938, 47.547, 0.88
327.316, 33.19, 1.06
325.899, 44.33, 0.21
329.369, 33.825, 0.77
326.017, 29.97, 0.52
331.991, 39.628, 1.16
339.932, 33.963, 2.3
338.15, 30.668, 1.05
317.159, 41.281, 1.0
331.223, 42.638, 0.75
320.599, 26.717, 1.37
305.664, 33.38, 0.62
342.61, 31.326, 1.66
299.956, 50.545, 0.89
333.03, 40.269, 1.72
313.635, 24.711, 0.79
323.016, 39.868, 0.96
309.477, 57.966, 1.41
311.576, 28.713, 0.59
310.279, 34.563, 0.71
330.377, 42.88, 0.53
324.993, 36.369, 0.63
311.089, 32.717, 0.88
323.753, 22.659, 0.82
311.259, 42.45, 0.8
340.411, 41.472, 1.4
337.297, 28.549, 0.81
328.108, 39.332, 0.52
313.316, 50.2, 0.64
339.425, 54.202, 0.93
329.341, 44.256, 2.23
339.191, 31.696, 1.56
336.326, 26.594, 0.58
346.016, 49.658, 1.07
302.255, 40.748, 0.27
338.839, 57.968, 0.4
325.363, 34.682, 0.56
324.817, 25.089, 0.94
314.112, 38.545, 1.3
307.544, 47.508, 0.64
318.324, 31.698, 1.05
304.436, 57.474, 0.82
334.679, 32.866, 0.72
325.246, 57.114, 0.65
308.497, 34.121, 0.79
312.105, 35.941, 0.7
325.578, 33.824, 1.03
336.834, 38.406, 2.3
309.011, 38.485, 2.21
307.54, 39.392, 0.66
322.551, 45.585, 0.79
301.875, 34.585, 0.89
318.781, 39.403, 0.91
334.208, 33.708, 0.82
320.415, 39.52, 1.26
316.219, 29.719, 0.38
326.652, 30.252, 0.56
326.841, 37.332, 0.57
344.618, 43.546, 0.51
319.978, 38.59, 0.68
297.466, 47.816, 1.08
305.732, 57.336, 1.12
338.504, 48.4, 0.44
299.954, 44.021, 1.74
338.205, 30.347, 0.67
331.556, 24.502, 0.8
301.814, 47.448, 1.75
305.921, 49.02, 1.78
308.796, 38.267, 0.53
299.805, 47.315, 0.5
330.055, 34.248, 0.5
337.059, 35.978, 1.42
317.483, 39.871, 1.33
313.029, 60.415, 0.62
323.982, 24.834, 2.05
324.085, 44.387, 0.67
322.893, 34.765, 0.8
335.42, 28.064, 1.64
311.938, 46.78, 0.55
310.435, 45.981, 0.21
305.087, 44.441, 0.69
345.766, 33.818, 0.81
331.817, 27.368, 1.7
320.107, 29.046, 0.75
325.258, 26.56, 1.4
305.376, 35.47, 1.61
340.55, 32.091, 0.79
322.749, 36.943, 1.38
333.364, 30.307, 1.02
338.519, 57.878, 0.73
321.122, 25.358, 0.71
314.217, 39.658, 0.72
300.496, 52.38, 0.5
315.55, 26.987, 0.99
326.381, 44.848, 0.5
331.768, 36.768, 0.96
311.413, 38.923, 0.58
326.732, 29.084, 0.89
328.642, 56.771, 0.47
326.31, 30.8, 0.69
313.517, 51.931, 1.56
326.109, 29.681, 0.94
334.738, 47.27, 0.56
337.615, 39.653, 0.22
334.779, 38.67, 1.42
337.387, 35.457, 1.67
332.27, 32.458, 1.11
315.818, 43.786, 0.66
341.736, 29.777, 1.51
321.614, 39.63, 0.71
296.218, 39.822, 0.52
325.057, 23.792, 0.47
315.815, 35.486, 0.74
345.371, 39.55, 0.71
310.25, 46.917, 0.56
333.051, 40.126, 1.89
302.693, 35.152, 0.79
322.012, 45.333, 0.27
315.833, 54.75, 0.7
320.119, 52.527, 0.94
339.274, 45.817, 1.72
300.491, 33.871, 1.46
341.919, 35.317, 1.1
338.103, 37.626, 1.04
347.13, 49.139, 1.11
325.203, 34.575, 0.66
332.211, 48.958, 0.29
338.083, 33.968, 1.04
327.775, 23.033, 0.39
314.964, 34.944, 0.89
300.196, 42.452, 1.74
347.306, 44.741, 0.6
312.162, 39.498, 0.39
308.055, 56.84, 0.77
300.893, 36.437, 1.05
304.967, 38.692, 0.5
332.426, 31.259, 2.17
333.476, 28.009, 2.29
304.424, 37.58, 0.28
332.276, 47.821, 0.85
342.301, 37.498, 0.93
318.051, 41.65, 1.81
302.933, 44.04, 1.65
341.701, 38.787, 1.03
318.069, 33.437, 1.23
313.285, 52.975, 0.74
318.683, 59.807, 1.02
304.636, 51.575, 0.48
326.364, 59.996, 1.66
329.64, 38.286, 1.48
338.815, 43.574, 0.31
301.852, 43.423, 1.04
345.709, 44.115, 0.47
321.306, 61.042, 1.0
311.357, 48.986, 1.14
329.161, 39.224, 0.75
323.739, 34.989, 0.51
304.195, 30.272, 0.49
311.098, 27.407, 0.51
341.556, 49.4, 0.99
308.177, 51.659, 0.51
305.502, 39.16, 1.29
343.139, 51.295, 0.92
309.035, 40.51, 0.6
342.437, 34.309, 0.72
337.216, 51.949, 0.46
340.932, 37.446, 0.86
307.462, 45.129, 1.11
335.388, 33.029, 0.65
307.181, 43.913, 0.97
328.837, 36.858, 0.41
333.989, 28.604, 1.61
337.529, 41.647, 0.64
313.066, 23.783, 0.38
314.593, 53.963, 0.73
312.156, 43.695, 1.09
340.562, 41.83, 1.2
315.696, 53.685, 0.48
332.066, 36.571, 0.54
320.773, 38.959, 1.52
345.4, 34.678, 0.82
330.315, 45.945, 0.83
311.327, 35.775, 0.62
302.725, 53.827, 0.86
340.263, 46.151, 0.58
310.941, 51.518, 0.42
318.543, 31.521, 0.77
327.14, 35.831, 1.39
328.525, 55.645, 0.51
334.49, 45.024, 0.71
305.289, 28.982, 0.95
329.94, 47.421, 1.46
299.486, 41.358, 2.46
317.461, 42.177, 1.02
326.454, 44.359, 1.35
304.913, 55.036, 1.34
338.704, 29.688, 0.42
325.138, 54.241, 0.58
335.786, 59.331, 0.52
314.874, 50.789, 0.63
335.298, 44.451, 0.94
346.421, 43.837, 0.68
323.569, 57.375, 1.0
297.377, 39.459, 1.17
332.547, 30.396, 0.83
309.881, 33.222, 1.54
323.811, 22.633, 0.72
344.431, 51.98, 1.38
311.717, 33.451, 0.79
337.689, 50.374, 0.96
333.386, 23.997, 0.6
311.395, 25.446, 1.81
339.979, 47.68, 0.87
341.289, 33.101, 0.84
301.175, 33.191, 1.83
322.035, 50.406, 0.55
303.665, 41.344, 1.45
323.649, 48.296, 0.72
321.279, 26.255, 0.66
314.655, 30.53, 1.96
338.039, 48.925, 0.51
317.302, 52.064, 1.06
322.052, 29.018, 0.94
313.16, 39.136, 0.85
324.164, 35.352, 0.99
312.694, 26.346, 1.03
340.981, 46.135, 1.41
313.776, 37.574, 0.82
307.192, 41.44, 1.34
336.047, 39.414, 1.47
348.591, 47.668, 0.37
316.66, 54.132, 0.44
325.198, 38.91, 0.88
329.903, 60.536, 2.37
300.002, 44.489, 0.53
318.081, 24.491, 0.61
323.871, 49.855, 0.25
314.379, 44.942, 0.71
336.289, 54.507, 0.78
346.295, 46.995, 0.94
312.566, 48.203, 0.63
323.209, 25.409, 0.7
320.822, 28.654, 0.79
337.727, 52.054, 0.5
307.023, 39.867, 0.47
312.725, 35.009, 0.5
311.589, 25.13, 0.99
301.767, 41.869, 0.43
306.257, 33.173, 0.88
321.673, 38.536, 1.35
340.11, 41.506, 0.72
338.878, 30.17, 0.46
344.198, 33.387, 0.5
335.264, 31.462, 1.83
328.353, 33.682, 0.39
299.126, 40.923, 0.77
302.435, 46.84, 0.92
306.169, 38.125, 0.77
343.835, 47.089, 0.93
331.587, 52.57, 1.05
314.649, 50.321, 1.6
330.589, 34.6, 0.44
310.571, 51.186, 1.14
336.912, 49.503, 0.38
320.663, 60.73, 1.39
325.334, 45.172, 1.98
324.721, 30.792, 0.72
321.209, 38.408, 1.8
346.085, 52.171, 0.58
346.583, 44.761, 2.09
328.83, 34.194, 1.45
305.774, 38.148, 0.45
307.657, 50.138, 0.62
330.09, 44.112, 0.69
318.788, 36.688, 1.23
324.616, 40.167, 0.94
312.691, 34.001, 0.66
299.84, 38.001, 0.45
324.618, 23.152, 0.91
332.245, 39.979, 1.09
348.028, 44.309, 1.51
324.011, 40.761, 0.67
343.775, 52.351, 0.87
329.551, 25.435, 0.8
334.971, 39.174, 0.83
324.756, 53.304, 1.12
312.028, 27.246, 0.78
332.37, 24.034, 0.6
307.451, 25.747, 0.54
341.839, 56.383, 0.5
314.083, 42.994, 0.45
334.426, 36.656, 0.87
322.267, 37.947, 0.56
338.767, 49.834, 0.43
307.454, 45.113, 0.74
305.874, 33.126, 1.42
343.566, 44.149, 1.67
333.998, 43.229, 0.46
332.149, 24.112, 0.67
325.925, 22.003, 1.49
308.067, 41.821, 1.02
346.398, 48.74, 0.83
305.524, 43.791, 0.39
334.142, 41.685, 2.2
347.684, 48.426, 0.36
335.2, 35.486, 1.13
311.695, 57.506, 0.3
331.86, 39.067, 1.15
346.128, 42.256, 0.3
335.437, 37.221, 0.89
329.595, 29.879, 0.51
314.7, 25.707, 0.74
319.368, 26.468, 1.43
332.281, 29.993, 1.18
336.997, 36.05, 0.91
322.157, 36.877, 0.34
313.893, 37.806, 1.23
304.673, 48.605, 2.28
308.106, 53.052, 1.21
305.815, 49.96, 0.41
322.723, 25.122, 0.82
315.03, 52.044, 0.66
317.46, 28.232, 0.58
331.505, 49.014, 1.14
320.583, 38.888, 0.46
310.762, 25.084, 0.78
302.126, 36.398, 0.53
332.989, 26.097, 0.85
339.894, 35.158, 0.58
329.647, 35.499, 0.86
314.499, 55.933, 1.21
344.803, 52.055, 0.44
307.515, 52.234, 0.82
318.237, 51.302, 1.18
316.404, 44.106, 0.48
319.875, 31.113, 1.58
299.207, 53.066, 0.57
343.308, 50.505, 1.16
343.419, 38.109, 0.64
321.764, 29.937, 2.09
319.368, 53.215, 0.93
305.856, 30.689, 0.66
323.25, 22.449, 0.97
318.806, 25.769, 0.75
328.611, 29.157, 1.23
319.822, 60.83, 0.95
330.236, 24.184, 0.88
338.354, 40.121, 0.47
331.255, 23.935, 1.68
308.437, 53.792, 0.45
329.608, 25.098, 0.52
340.68, 45.818, 0.96
308.779, 30.639, 0.63
296.334, 39.529, 0.51
334.931, 36.166, 1.05
315.209, 53.639, 1.92
306.27, 27.012, 1.73
312.02, 43.636, 1.45
303.45, 46.006, 1.37
320.228, 35.194, 1.92
325.655, 36.172, 0.87
326.226, 42.535, 1.24
307.721, 36.906, 0.51
343.275, 36.03, 0.81
329.779, 35.168, 0.59
314.41, 45.583, 0.63
342.507, 40.173, 0.53
306.352, 28.912, 0.44
338.412, 50.447, 0.44
302.21, 50.74, 0.49
347.36, 42.9, 0.52
314.691, 28.206, 0.75
305.541, 44.129, 0.36
320.747, 27.356, 0.88
337.173, 37.64, 0.63
329.177, 40.702, 0.22
347.305, 41.977, 0.55
344.012, 43.902, 1.05
324.655, 23.045, 0.37
313.863, 35.351, 0.74
342.891, 34.769, 1.08
309.751, 24.579, 1.7
323.52, 25.332, 0.98
313.404, 24.841, 0.85
299.438, 37.185, 0.26
326.479, 26.996, 1.0
297.829, 36.256, 0.94
311.444, 28.137, 0.76
313.519, 25.84, 0.78
333.761, 23.821, 1.3
328.982, 52.789, 0.89
346.025, 45.062, 0.83
322.351, 24.528, 1.98
334.582, 44.461, 1.27
323.515, 45.719, 1.19
303.148, 37.746, 1.11
329.639, 35.97, 0.83
310.769, 30.723, 1.11
331.919, 51.208, 0.4
319.455, 50.167, 1.59
299.173, 38.614, 0.8
335.053, 54.435, 0.32
334.331, 36.338, 1.94
302.131, 43.802, 1.0
332.164, 37.181, 0.32
306.727, 35.672, 1.06
297.791, 46.028, 0.75
302.732, 33.165, 0.64
315.633, 43.767, 0.25
322.754, 21.901, 0.57
316.448, 31.28, 0.35
329.823, 48.356, 0.68
314.482, 49.242, 0.38
326.358, 23.124, 0.64
307.506, 40.562, 0.35
317.002, 39.754, 1.44
330.932, 44.685, 1.01
316.745, 47.232, 1.53
325.21, 33.12, 1.33
306.948, 45.423, 0.58
348.565, 43.43, 1.11
305.218, 38.916, 0.73
331.471, 45.144, 0.86
316.707, 46.751, 0.47
321.092, 40.586, 1.14
337.601, 31.583, 1.43
329.971, 28.438, 1.36
324.764, 54.939, 0.79
322.986, 51.955, 0.82
317.928, 60.735, 0.45
301.661, 31.257, 1.37
316.181, 37.272, 0.82
308.657, 47.106, 0.47
321.315, 41.178, 0.64
323.574, 59.498, 0.71
321.305, 54.117, 1.71
329.341, 44.233, 1.11
322.201, 41.605, 0.84
301.69, 45.776, 1.61
320.164, 54.595, 2.24
311.532, 33.019, 0.55
339.089, 38.521, 0.3
340.958, 46.715, 0.82
339.4, 36.09, 0.68
332.034, 60.356, 1.72
311.216, 33.958, 0.91
303.428, 28.829, 0.43
335.135, 34.593, 0.33
316.017, 41.103, 0.29
300.155, 45.868, 1.98
308.101, 53.849, 1.42
330.165, 25.014, 0.58
324.116, 46.396, 0.66
318.333, 48.72, 0.56
301.514, 32.763, 1.17
345.418, 35.911, 1.05
312.139, 28.197, 0.5
324.047, 36.013, 1.62
342.3, 46.796, 0.43
328.485, 50.642, 0.36
309.405, 49.355, 0.78
304.19, 42.055, 0.6
326.886, 54.977, 0.7
306.281, 54.429, 0.92
326.145, 59.972, 1.78
334.565, 24.28, 0.94
345.107, 49.165, 0.96
330.131, 30.223, 1.32
315.959, 52.666, 0.85
344.398, 49.988, 0.73
314.975, 30.322, 1.2
345.154, 40.404, 0.76
346.942, 43.833, 0.3
318.345, 22.674, 0.57
330.96, 58.235, 1.51
332.088, 29.583, 0.54
333.331, 25.058, 0.57
332.79, 38.763, 0.72
295.397, 46.576, 1.03
306.382, 56.094, 0.81
341.354, 43.264, 0.57
344.865, 32.526, 0.88
303.748, 31.475, 0.68
300.737, 39.08, 1.94
299.23, 43.701, 0.34
323.533, 38.207, 0.44
319.451, 25.798, 1.25
345.843, 46.786, 1.91
312.06, 27.93, 0.94
345.027, 40.723, 0.72
322.842, 32.104, 0.71
326.502, 37.953, 0.57
302.947, 36.078, 0.23
331.088, 53.837, 0.76
331.88, 31.677, 0.62
324.986, 28.544, 0.29
300.554, 38.529, 2.35
322.213, 47.092, 1.82
304.664, 36.559, 0.43
298.275, 52.942, 0.59
329.261, 36.568, 0.38
329.327, 37.726, 0.49
324.815, 49.806, 0.93
304.407, 46.177, 2.39
309.521, 44.837, 0.9
319.698, 25.194, 0.38
310.813, 42.835, 0.72
347.874, 42.088, 0.47
324.594, 44.617, 0.75
341.803, 45.809, 0.61
344.187, 41.767, 1.12
303.205, 53.395, 1.76
332.485, 35.331, 1.99
309.219, 49.675, 0.76
317.344, 58.31, 0.75
320.118, 48.098, 0.44
304.805, 38.598, 0.39
324.158, 31.912, 2.23
310.571, 28.711, 2.38
311.595, 41.207, 1.06
311.291, 40.036, 0.36
314.031, 50.417, 0.79
333.423, 38.226, 1.61
324.032, 28.942, 1.04
337.45, 40.182, 1.1
311.202, 58.258, 0.9
319.985, 54.793, 1.19
347.675, 39.074, 0.28
303.487, 57.113, 0.36
326.348, 43.887, 0.5
328.477, 24.647, 0.72
342.358, 46.684, 0.47
314.283, 23.759, 0.94
342.793, 45.125, 1.89
337.167, 27.235, 0.65
346.914, 45.327, 0.65
316.229, 24.468, 1.36
303.649, 37.227, 0.94
318.571, 39.252, 0.99
323.512, 51.436, 0.34
329.803, 60.268, 1.63
320.328, 23.072, 0.66
330.714, 36.081, 0.2
309.984, 30.802, 0.72
306.991, 37.303, 0.79
302.272, 42.545, 1.59
333.998, 49.347, 0.59
344.81, 46.119, 1.12
320.902, 31.25, 1.56
314.082, 53.769, 0.63
339.857, 34.948, 0.45
333.428, 58.424, 1.11
325.783, 32.415, 1.18
301.99, 40.97, 1.06
337.881, 52.575, 0.78
302.705, 41.88, 0.61
325.987, 41.337, 1.03
342.946, 44.505, 0.2
327.641, 48.146, 2.15
314.344, 44.574, 0.64
331.474, 46.383, 0.94
334.535, 51.935, 0.65
324.901, 36.394, 0.82
329.264, 37.005, 2.31
330.863, 30.477, 0.47
339.389, 51.072, 1.87
310.576, 34.107, 1.6
326.81, 48.287, 1.07
309.331, 47.491, 0.7
295.824, 41.271, 1.01
307.413, 33.619, 0.66
308.592, 38.338, 0.35
310.135, 35.573, 0.54
305.02, 32.481, 1.57
338.126, 43.696, 0.54
337.057, 44.307, 0.77
305.878, 58.36, 0.43
322.126, 22.855, 0.81
317.742, 32.978, 0.35
335.637, 25.226, 1.23
315.62, 42.965, 0.36
339.402, 56.446, 0.53
325.466, 29.014, 0.47
340.781, 35.598, 0.72
330.902, 32.521, 0.73
319.835, 59.477, 0.57
336.595, 56.431, 0.7
301.502, 45.578, 0.92
315.629, 41.453, 0.47
320.285, 25.44, 1.27
301.122, 46.572, 0.47
328.677, 27.087, 1.9
314.273, 46.972, 2.28
339.487, 40.08, 1.14
309.682, 39.631, 0.63
307.9, 26.999, 1.94
315.414, 41.375, 0.99
330.391, 32.627, 1.32
338.847, 27.504, 0.55
315.507, 47.678, 0.61
335.649, 30.74, 1.69
326.006, 25.217, 2.16
321.035, 36.068, 1.05
318.238, 58.199, 1.38
327.948, 34.169, 0.59
331.222, 27.502, 0.72
341.912, 45.115, 0.52
324.479, 35.763, 0.93
347.913, 48.111, 0.42
339.934, 40.878, 1.84
303.516, 41.845, 0.52
346.864, 37.092, 1.59
344.057, 42.173, 0.43
306.166, 32.132, 1.29
314.541, 52.408, 0.61
341.755, 47.703, 0.48
316.972, 33.623, 0.81
343.444, 52.827, 0.56
317.064, 27.252, 0.82
310.88, 49.654, 0.61
343.561, 44.083, 0.65
320.607, 21.648, 1.85
318.819, 30.766, 0.45
316.831, 22.598, 0.57
329.353, 31.001, 0.68
316.335, 42.82, 3.51
348.337, 40.778, 0.38
312.18, 38.772, 0.37
319.198, 32.241, 0.67
332.27, 45.6, 0.95
332.677, 37.737, 0.68
330.537, 24.681, 1.56
344.585, 38.027, 0.65
311.004, 26.158, 0.57
299.265, 45.071, 2.23
341.665, 29.299, 1.45
341.579, 45.394, 0.89
335.759, 25.482, 0.81
316.001, 58.443, 0.86
320.538, 23.587, 1.26
326.375, 25.58, 0.71
333.791, 40.406, 0.54
327.1, 48.586, 1.41
334.275, 27.482, 0.88
320.735, 27.286, 0.78
325.222, 52.807, 0.6
313.172, 25.013, 1.2
338.6, 33.967, 0.86
323.064, 25.244, 0.82
307.965, 51.95, 1.11
323.938, 48.884, 0.48
304.256, 50.025, 0.91
332.756, 44.289, 0.86
321.014, 55.284, 2.07
334.106, 26.931, 2.3
311.416, 34.504, 1.68
301.222, 35.859, 0.71
314.222, 48.232, 1.28
346.197, 47.127, 0.5
346.958, 46.604, 0.9
311.136, 57.251, 0.56
313.505, 40.368, 0.22
336.83, 47.602, 0.52
301.041, 43.342, 0.98
313.563, 23.514, 0.51
314.548, 39.966, 3.24
338.557, 41.175, 0.35
307.736, 31.609, 1.86
331.115, 40.173, 0.42
316.585, 56.812, 0.5
331.815, 48.58, 0.97
310.783, 54.764, 0.51
324.78, 46.221, 0.65
338.433, 34.223, 1.09
324.382, 52.946, 0.45
310.502, 49.793, 0.64
301.686, 40.297, 0.68
313.619, 36.625, 0.79
308.327, 34.133, 0.46
331.482, 39.24, 0.7
320.482, 45.444, 0.4
310.422, 32.903, 1.22
324.575, 21.609, 1.69
325.356, 35.76, 0.68
315.348, 48.155, 0.95
341.583, 36.893, 1.62
320.78, 55.2, 0.81
314.674, 28.905, 2.86
345.845, 52.56, 0.61
310.577, 25.886, 0.82
302.344, 32.278, 2.2
341.549, 50.516, 2.65
332.699, 35.779, 0.51
315.763, 22.224, 0.85
334.652, 32.529, 0.22
328.508, 43.135, 1.32
301.192, 34.208, 1.1
304.057, 34.276, 3.05
299.318, 45.913, 3.24
300.547, 45.193, 0.37
341.633, 33.943, 1.11
328.958, 43.602, 2.17
337.808, 44.712, 0.37
317.389, 41.268, 0.59
303.486, 51.182, 1.07
318.967, 45.655, 0.95
301.658, 39.735, 0.37
311.178, 36.875, 0.53
316.353, 44.404, 1.54
299.204, 41.537, 0.75
301.794, 39.113, 1.68
317.53, 40.609, 1.44
331.827, 40.503, 0.44
316.232, 27.74, 0.72
304.494, 51.95, 0.35
317.949, 44.483, 0.75
302.973, 50.483, 0.77
320.147, 55.158, 0.88
317.772, 35.732, 0.73
347.567, 37.544, 0.42
331.909, 58.036, 1.97
338.015, 38.982, 1.02
300.376, 32.377, 2.09
317.526, 26.038, 3.23
306.552, 53.923, 2.11
346.264, 48.699, 2.04
310.76, 32.71, 1.03
330.476, 27.802, 1.46
320.205, 32.077, 1.76
333.901, 27.307, 1.39
326.58, 27.649, 1.29
337.892, 49.915, 1.25
327.048, 41.275, 1.32
335.577, 54.099, 1.27
315.866, 44.991, 0.88
313.189, 42.804, 1.15
334.188, 29.153, 1.61
298.143, 50.111, 0.41
313.922, 27.849, 0.43
323.309, 39.343, 0.53
338.89, 30.738, 0.74
336.902, 26.459, 0.56
296.742, 37.762, 1.45
320.453, 31.638, 1.68
311.229, 25.47, 1.48
312.311, 58.339, 1.73
308.587, 37.307, 0.64
307.04, 40.358, 1.48
333.768, 25.768, 2.89
326.059, 56.437, 1.06
323.875, 29.741, 0.74
310.24, 36.725, 1.41
325.873, 44.776, 1.5
338.116, 31.77, 0.41
343.332, 36.763, 2.99
326.31, 32.164, 1.03
331.676, 31.754, 1.64
320.366, 25.005, 1.03
314.331, 41.564, 0.4
308.415, 42.954, 1.42
342.014, 40.19, 2.2
337.953, 53.762, 1.03
312.878, 38.128, 1.46
305.901, 42.807, 0.74
309.904, 34.993, 0.52
317.002, 24.199, 0.66
318.762, 59.89, 2.83
344.16, 41.089, 0.66
303.643, 57.138, 2.71
342.876, 51.584, 1.91
317.373, 37.593, 0.66
338.587, 27.56, 0.57
300.053, 39.789, 0.3
319.163, 47.883, 0.59
316.059, 54.375, 0.75
325.497, 31.914, 0.64
344.435, 39.655, 0.69
313.124, 50.128, 0.52
335.388, 50.17, 0.84
331.356, 29.279, 0.83
326.867, 51.92, 0.39
328.472, 47.774, 1.26
327.65, 34.586, 2.12
303.246, 44.072, 1.55
317.684, 22.64, 1.27
344.079, 49.081, 2.39
319.471, 49.432, 2.54
328.192, 24.033, 0.27
320.293, 59.607, 1.33
334.589, 40.824, 0.9
311.103, 34.786, 1.86
336.063, 30.551, 2.31
316.147, 49.679, 2.61
334.706, 43.375, 2.32
345.554, 46.895, 2.11
306.3, 33.192, 0.24
306.326, 34.752, 0.62
335.825, 51.786, 2.06
304.113, 53.362, 0.83
324.038, 32.904, 0.5
309.429, 46.453, 1.08
323.501, 27.675, 1.89
308.843, 33.862, 1.14
307.57, 30.249, 1.21
323.699, 48.239, 0.89
313.912, 58.497, 0.61
318.848, 28.813, 1.42
316.413, 25.029, 1.12
297.758, 45.326, 1.2
330.82, 52.777, 0.9
319.061, 42.593, 0.53
328.34, 40.624, 1.15
335.249, 34.375, 0.58
328.244, 28.668, 1.33
343.428, 50.194, 0.62
328.49, 57.289, 1.06
329.623, 59.71, 0.34
327.288, 52.995, 0.39
334.701, 53.617, 1.72
336.513, 33.201, 3.06
313.092, 26.722, 0.63
297.459, 40.243, 0.3
321.884, 42.862, 2.35
302.036, 32.932, 1.23
314.681, 57.494, 0.56
301.885, 37.218, 0.35
296.987, 49.317, 1.81
348.809, 42.506, 0.98
311.092, 57.583, 0.48
340.248, 28.309, 1.13
310.606, 29.125, 0.65
314.073, 28.966, 0.49
325.977, 33.101, 1.09
329.18, 44.523, 0.38
330.782, 58.003, 0.55
344.889, 40.606, 0.6
338.001, 37.484, 3.25
317.607, 53.196, 0.69
317.542, 43.049, 0.46
347.109, 50.355, 1.99
329.224, 45.781, 1.81
327.922, 27.305, 0.3
314.109, 37.499, 2.2
313.316, 31.519, 0.38
330.796, 31.253, 1.78
315.796, 44.998, 0.76
340.221, 36.402, 1.03
313.197, 32.594, 1.8
313.857, 35.701, 1.61
321.206, 33.56, 0.61
313.364, 35.367, 0.99
332.525, 25.58, 1.24
342.124, 44.034, 0.65
322.647, 36.319, 0.86
338.168, 26.716, 0.52
315.025, 47.666, 1.29
342.095, 44.403, 0.48
323.067, 31.184, 0.67
336.422, 48.001, 1.51
312.699, 41.485, 0.93
340.774, 54.604, 0.9
313.141, 29.988, 0.71
306.499, 33.025, 1.17
321.582, 24.992, 0.33
327.082, 32.263, 2.27
298.899, 41.095, 2.56
301.266, 44.019, 1.28
320.929, 42.451, 0.73
